Date,Open,High,Low,Close,Volume,Currency,USD-BRL,USD-CLP,USD-EUR,Volume_USD-BRL,Volume_USD-CLP,Volume_USD-EUR
10/30/2020,104.55,105.8,103.7,104.4,18949,USD,5.742904,773.303912,0.856504,108822.2879,14653335.83,16229.8943
11/2/2020,103.9,104.9,102.35,102.8,18605,USD,5.742599,767.701691,0.858965,106841.0544,14283089.96,15981.04382
11/3/2020,102.8,106.25,102.75,103.45,24079,USD,5.757197,759.498055,0.850702,138627.5466,18287953.67,20484.05346
11/4/2020,103.65,103.95,102.15,103,18073,USD,5.664503,754.202544,0.852315,102374.5627,13630702.58,15403.889
11/5/2020,103.9,106.8,103.55,105.95,29467,USD,5.524896,756.101234,0.846375,162802.1104,22280035.06,24940.13213
11/6/2020,106.55,108,105.95,106.95,18754,USD,5.364804,751.503912,0.842169,100611.5342,14093704.37,15794.03743
11/9/2020,107.35,109.35,106.35,106.85,26289,USD,5.3855,757.604905,0.845804,141579.4095,19916675.35,22235.34136
11/10/2020,106.75,107.65,105.35,107.3,28673,USD,5.415405,754.59611,0.846225,155275.9076,21636534.26,24263.80943
11/11/2020,108,110.55,107.8,109.1,25497,USD,5.391501,754.696673,0.84886,137467.101,19242501.07,21643.38342
11/12/2020,109.35,110.7,108.75,110.1,27567,USD,5.458198,761.0841,0.847192,150466.1443,20980805.38,23354.54186
11/13/2020,110.15,110.55,108.65,109.25,11221,USD,5.458504,767.103912,0.844923,61249.87338,8607672.997,9480.880983
11/16/2020,109.95,116.2,109.8,115.65,12893,USD,5.416402,766.498728,0.843235,69833.67099,9882468.1,10871.82886
11/17/2020,115.95,116.65,114.2,116.2,15948,USD,5.328699,763.204788,0.842935,84982.09165,12171589.96,13443.12738
11/18/2020,116.5,121.1,116.35,119.75,11870,USD,5.363199,758.301579,0.844075,63661.17213,9001039.743,10019.17025
11/19/2020,119.8,121,118.65,120.65,203,USD,5.305979,759.198816,0.842735,1077.113737,154117.3596,171.075205
11/20/2020,120.55,121.2,114.5,115.5,114,USD,5.380104,764.203912,0.843409,613.331856,87119.24597,96.148626
11/23/2020,116.65,116.65,114.35,114.45,39,USD,5.442103,773.901353,0.844506,212.242017,30182.15277,32.935734
11/24/2020,114.5,114.65,113.05,113.15,19,USD,5.374101,773.80093,0.840404,102.107919,14702.21767,15.967676
11/25/2020,114.35,115.15,114.05,114.5,38,USD,5.324094,764.797352,0.839032,202.315572,29062.29938,31.883216
11/27/2020,119,119.7,118.65,121.7,167,USD,5.344104,768.703912,0.835911,892.465368,128373.5533,139.597137
11/30/2020,121.35,121.4,118.9,120.7,51,USD,5.332603,761.898478,0.837675,271.962753,38856.82238,42.721425
12/1/2020,120.2,120.2,116.1,115.65,121,USD,5.206401,759.999479,0.828303,629.974521,91959.93696,100.224663
12/2/2020,116,116,116,116.85,36,USD,5.217804,756.000152,0.825475,187.840944,27216.00547,29.7171
12/3/2020,120,121,118.68,117.65,0,USD,5.152498,750.642625,0.823365,0,0,0
12/4/2020,116.8,116.8,115.4,115.35,7,USD,5.156839,743.903912,0.825048,36.097873,5207.327384,5.775336
12/7/2020,114.75,114.75,114.75,116.95,2,USD,5.0998,745.203818,0.825575,10.1996,1490.407636,1.65115
12/8/2020,119.68,120.35,118.38,117.1,0,USD,5.121198,744.895989,0.825802,0,0,0
12/9/2020,115.1,115.1,115.1,114.9,1,USD,5.171197,743.198647,0.827994,5.171197,743.198647,0.827994
12/10/2020,117.05,121.83,116.9,118.55,0,USD,5.025697,734.803315,0.823472,0,0,0
12/11/2020,119,119,118.8,119.1,2,USD,5.066204,734.303912,0.825655,10.132408,1468.607824,1.65131
12/14/2020,122.5,123.85,122.5,123.55,3,USD,5.1192,735.395747,0.82314,15.3576,2206.187241,2.46942
12/15/2020,124.55,124.55,124.55,123.1,5,USD,5.082176,736.179026,0.822774,25.41088,3680.89513,4.11387
12/16/2020,126,126,126,125.05,29,USD,5.084701,734.190528,0.819795,147.456329,21291.52531,23.774055
12/17/2020,126.3,126.3,125,125.05,4,USD,5.058403,721.89797,0.815505,20.233612,2887.59188,3.26202
12/18/2020,126.3,127.8,123.68,123.7,0,USD,5.102604,725.303912,0.815874,0,0,0
12/21/2020,124.25,125.45,120.4,124.3,19298,USD,5.122206,725.598342,0.817299,98848.33139,14002596.8,15772.2361
12/22/2020,123.9,126.6,122.9,124.2,15059,USD,5.159938,722.711164,0.820595,77703.50634,10883307.42,12357.34011
12/23/2020,124.05,125.95,123.9,124.55,10039,USD,5.216797,714.100451,0.820275,52371.42508,7168854.428,8234.740725
12/24/2020,124.5,127.65,124.5,125.95,8991,USD,5.216802,714.798376,0.820804,46904.26678,6426752.199,7379.848764
12/28/2020,125.75,126.5,121.5,123.35,13623,USD,5.247401,711.999749,0.818201,71485.34382,9699572.581,11146.35222
12/29/2020,123.95,125.9,123.2,125.4,11047,USD,5.210097,715.396702,0.816155,57555.94156,7902987.367,9016.064285
12/30/2020,125.3,126.75,124.65,125.4,10915,USD,5.194091,711.501443,0.813025,56693.50327,7766038.25,8874.167875
12/31/2020,125.7,129,125.6,128.25,15655,USD,5.193597,710.502481,0.821102,81305.76103,11122916.34,12854.35181
1/4/2021,128.4,129.4,125.25,126.15,21809,USD,5.296798,704.303175,0.816245,115517.8676,15360147.94,17801.48721
1/5/2021,125.95,126.55,122.3,125.1,22165,USD,5.285597,695.901138,0.813015,117155.2575,15424648.72,18020.47748
1/6/2021,125.1,125.55,120.6,120.9,27249,USD,5.314399,696.492944,0.810403,144812.0584,18978736.23,22082.67135
1/7/2021,121,122.75,119.35,121.1,17994,USD,5.410295,712.788329,0.815027,97352.84823,12825913.19,14665.59584
1/8/2021,120.3,124.05,119.2,123.7,23796,USD,5.418041,712.103912,0.817996,128927.7036,16945224.69,19465.03282
1/11/2021,122.3,123.2,118.75,121.45,21759,USD,5.489198,719.433018,0.822328,119439.4593,15654143.04,17893.03495
1/12/2021,121,122.7,120.1,121.4,16090,USD,5.3229,725.000072,0.819095,85645.461,11665251.16,13179.23855
1/13/2021,121.4,126,121.4,125.25,22176,USD,5.299396,737.787686,0.822225,117519.4057,16361179.72,18233.6616
1/14/2021,125.45,127.9,123.25,127.35,22080,USD,5.197302,726.502495,0.822985,114756.4282,16041175.09,18171.5088
1/15/2021,127.35,131.75,126.8,128.15,31917,USD,5.293104,734.803912,0.828137,168940.0004,23452736.46,26431.64863
1/19/2021,126,128.75,124.65,127.15,19435,USD,5.358203,737.302307,0.823897,104136.6753,14329470.34,16012.4382
1/20/2021,126.55,127.05,123.4,125.2,19721,USD,5.292023,722.105074,0.825405,104363.9856,14240634.16,16277.81201
1/21/2021,125.8,127.3,124.75,126.45,13904,USD,5.350971,717.384438,0.821963,74399.90078,9974513.226,11428.57355
1/22/2021,125.7,126.3,122.85,124.05,18266,USD,5.467104,727.603912,0.821558,99862.12166,13290413.06,15006.57843
1/25/2021,123,124.95,122.15,123.25,18318,USD,5.466961,732.999751,0.823395,100143.7916,13427089.44,15082.94961
1/26/2021,123.4,125.9,123.25,124.5,16225,USD,5.355301,733.194813,0.822176,86889.75872,11896085.84,13339.8056
1/27/2021,124.55,126.15,123.1,125.5,16060,USD,5.414101,738.700451,0.826198,86950.46206,11863529.24,13268.73988
1/28/2021,125.5,126.9,123.55,124,16576,USD,5.440644,735.999978,0.825105,90184.11494,12199935.64,13676.94048
1/29/2021,124.15,124.7,122.05,122.95,20127,USD,5.462234,734.803912,0.823879,109938.3837,14789398.34,16582.21263
2/1/2021,122.65,127.3,122.45,125.35,24530,USD,5.431992,733.820636,0.828615,133246.7638,18000620.2,20325.92595
2/1/2021,122.65,127.3,122.45,125.35,24530,USD,5.431992,733.820636,0.828615,133246.7638,18000620.2,20325.92595
2/2/2021,125.45,126.1,122.7,123.4,18532,USD,5.368398,732.699352,0.830655,99487.15174,13578384.39,15393.69846
2/3/2021,123.1,124.85,122.7,123.95,14367,USD,5.353499,732.700387,0.830503,76913.72013,10526706.46,11931.8366
2/4/2021,124.5,124.7,120.2,124.05,32468,USD,5.427199,735.698647,0.835675,176210.2971,23886663.67,27132.6959
2/5/2021,124.65,125.85,123.8,124.5,25376,USD,5.370804,739.000361,0.82996,136289.5223,18752873.16,21061.06496
2/8/2021,124.2,124.8,123.3,124.1,24446,USD,5.36602,735.507217,0.829631,131177.7249,17980209.43,20281.15943
2/9/2021,124.05,124.3,122.5,122.95,22917,USD,5.378203,734.703045,0.825185,123252.2782,16837189.68,18910.76465
2/10/2021,122.95,123.55,120.25,121.1,35881,USD,5.386403,725.10795,0.8251,193269.526,26017598.35,29605.4131
2/11/2021,121.05,121.75,120.5,121.2,24065,USD,5.366897,726.341272,0.824397,129154.3763,17479402.71,19839.11381
2/12/2021,120.9,122.35,120.25,121.15,12307,USD,5.370104,721.803912,0.825548,66089.86993,8883240.745,10160.01924
2/16/2021,121.4,124.9,121.15,124.35,18374,USD,5.370903,718.599468,0.826985,98684.97172,13203546.63,15195.02239
2/17/2021,125,125.9,123.35,125.7,12953,USD,5.411295,713.197914,0.830117,70092.50414,9238052.58,10752.5055
2/18/2021,125.9,127.75,125.9,127.6,285,USD,5.427304,710.999756,0.827025,1546.78164,202634.9305,235.702125
2/19/2021,127.6,127.75,126.7,127.5,154,USD,5.382504,708.650396,0.825202,828.905616,109132.161,127.081108
2/22/2021,127,134.1,126.2,133.45,44,USD,5.464899,706.999757,0.821976,240.455556,31107.98931,36.166944
2/23/2021,133.25,136.75,132.85,136.85,79,USD,5.441106,704.703157,0.822925,429.847374,55671.5494,65.011075
2/24/2021,137,137.75,136.95,135.65,113,USD,5.406239,700.9026,0.821698,610.905007,79201.9938,92.851874
2/25/2021,136.25,139.3,136.25,139.2,22,USD,5.531315,716.000413,0.822365,121.68893,15752.00909,18.09203
2/26/2021,139,139,138.4,136.85,44,USD,5.599204,723.903912,0.828358,246.364976,31851.77213,36.447752
3/1/2021,138.45,138.45,132.6,135.15,38,USD,5.642198,722.898015,0.829903,214.403524,27470.12457,31.536314
3/2/2021,136.15,134.65,132,133.2,5,USD,5.676601,729.000304,0.827465,28.383005,3645.00152,4.137325
3/3/2021,133.75,133.75,130,131.15,21,USD,5.619014,727.603349,0.829855,117.999294,15279.67033,17.426955
3/4/2021,128.25,128.25,128.25,128.4,2,USD,5.6698,732.114885,0.835605,11.3396,1464.22977,1.67121
3/5/2021,131.05,131.05,128.45,128.75,5,USD,5.691104,733.403912,0.839542,28.45552,3667.01956,4.19771
3/8/2021,128.15,130.95,128.03,129.05,0,USD,5.876104,736.502481,0.843785,0,0,0
3/9/2021,129.55,129.55,129.55,128.9,2,USD,5.802996,735.407358,0.840506,11.605992,1470.814716,1.681012
3/10/2021,129.15,129.15,128.8,129.35,2,USD,5.672599,724.392811,0.8386,11.345198,1448.785622,1.6772
3/11/2021,131.9,131.9,131.9,131.8,2,USD,5.536302,713.297165,0.834403,11.072604,1426.59433,1.668806
3/12/2021,132.3,133.45,131.05,132.45,0,USD,5.55305,724.103912,0.836581,0,0,0
3/15/2021,132.6,132.6,130,131.45,2,USD,5.615952,723.100758,0.838545,11.231904,1446.201516,1.67709
3/16/2021,131.5,131.5,130,133.8,7,USD,5.624902,727.796008,0.840245,39.374314,5094.572056,5.881715
3/17/2021,132.5,132.5,132.5,132.85,1,USD,5.584602,722.397294,0.834555,5.584602,722.397294,0.834555
3/18/2021,133.7,134.4,128.6,126.4,9,USD,5.56045,720.599737,0.839075,50.04405,6485.397633,7.551675
3/19/2021,130.07,131.38,128.25,125.45,0,USD,5.490804,713.303912,0.837065,0,0,0
3/22/2021,129,130.45,126.9,130.1,17089,USD,5.507051,716.800883,0.838035,94109.99454,12249410.29,14321.18012
3/23/2021,130.1,130.6,127.45,127.6,15769,USD,5.521902,722.999841,0.844605,87074.87264,11400984.49,13318.57625
3/24/2021,128.2,128.8,126.5,126.5,19142,USD,5.621097,727.705277,0.846545,107599.0388,13929734.41,16204.56439
3/25/2021,127,127.55,125.2,126.6,19492,USD,5.649904,725.198045,0.849165,110127.9288,14135560.29,16551.92418
3/26/2021,127.1,129.6,127.1,128.5,16764,USD,5.756204,732.903912,0.847873,96497.00386,12286401.18,14213.74297
3/29/2021,128.35,128.4,126.2,127.05,14233,USD,5.782505,734.09843,0.849715,82302.39367,10448422.95,12093.9936
3/30/2021,126.55,127.05,122.45,122.6,26447,USD,5.773504,729.302424,0.853015,152691.8603,19287861.21,22559.68771
3/31/2021,123,124.75,120.5,123.5,30040,USD,5.632803,720.491317,0.852765,169209.4021,21643559.16,25617.0606
4/1/2021,124.95,125.45,120.75,121.6,23923,USD,5.708901,717.09767,0.849032,136574.0386,17155127.56,20311.39254
4/5/2021,121.4,122.9,120.55,122.1,16091,USD,5.664196,721.499053,0.846202,91142.57784,11609641.26,13616.23638
4/6/2021,122.5,127.3,121.35,126.85,31610,USD,5.5944,717.807358,0.842175,176838.984,22689890.59,26621.15175
4/7/2021,126.9,128,125.45,126.75,22703,USD,5.613601,713.700628,0.842245,127445.5835,16203145.36,19121.48824
4/8/2021,127,128.7,126.75,127.85,28825,USD,5.568103,708.196907,0.839102,160500.569,20413775.84,24187.11515
4/9/2021,127.9,128.85,127,127.25,26961,USD,5.680804,710.603912,0.840336,153160.1566,19158592.07,22656.2989
4/12/2021,127,129.1,125.75,128.1,23948,USD,5.733703,713.302072,0.83945,137310.7194,17082158.02,20103.1486
4/13/2021,128.1,131.1,126.8,130.05,26333,USD,5.718403,708.104586,0.836525,150582.7062,18646518.06,22028.21283
4/14/2021,130.25,133.15,130.2,132.1,18260,USD,5.654403,709.607696,0.834505,103249.3988,12957436.53,15238.0613
4/15/2021,132.05,133,130.9,132.7,16691,USD,5.616599,698.501928,0.835455,93746.65391,11658695.68,13944.5794
4/16/2021,132.9,133.45,128.85,129.15,11393,USD,5.588609,702.803912,0.834589,63671.02234,8007044.969,9508.472477
4/19/2021,129.4,131.55,129.05,129.85,9477,USD,5.546802,700.602199,0.830296,52567.04255,6639607.04,7868.715192
4/20/2021,130.05,132.95,129.9,132.45,11447,USD,5.569201,697.00027,0.831054,63750.64385,7978562.091,9513.075138
4/21/2021,132.65,133.35,130.65,132.2,11569,USD,5.569404,698.19971,0.830755,64432.43488,8077472.445,9611.004595
4/22/2021,132.9,134.5,130,134.3,243,USD,5.444702,706.794297,0.832405,1323.062586,171751.0142,202.274415
4/23/2021,134.85,138.5,134.85,136.85,61,USD,5.476,713.403912,0.826549,334.036,43517.63863,50.419489
4/26/2021,136.65,142.35,136.5,141.75,33,USD,5.437102,705.096236,0.827785,179.424366,23268.17579,27.316905
4/27/2021,142.45,144.5,142.45,144.35,8,USD,5.452103,702.000118,0.827165,43.616824,5616.000944,6.61732
4/28/2021,144,144.95,142.4,144.3,12,USD,5.3429,696.299425,0.824007,64.1148,8355.5931,9.888084
4/29/2021,145.8,145.8,141.35,141.4,21,USD,5.337898,709.397023,0.824735,112.095858,14897.33748,17.319435
4/30/2021,143.9,143.9,143.9,139.95,7,USD,5.438336,710.703912,0.831981,38.068352,4974.927384,5.823867
5/3/2021,139.9,140.35,138.85,138.75,18,USD,5.439597,704.420974,0.829198,97.912746,12679.57753,14.925564
5/4/2021,139.35,139.35,139,138.9,13,USD,5.444398,703.792727,0.832328,70.777174,9149.305451,10.820264
5/5/2021,142.95,143.4,142.95,148.5,2,USD,5.354201,705.100254,0.832899,10.708402,1410.200508,1.665798
5/6/2021,149,149.5,149,153.5,3,USD,5.276746,700.203975,0.828809,15.830238,2100.611925,2.486427
5/7/2021,152,152,150.95,152.3,3,USD,5.235335,695.403912,0.822031,15.706005,2086.211736,2.466093
5/10/2021,153,153,148.35,147.6,14,USD,5.224197,697.000189,0.823701,73.138758,9758.002646,11.531814
5/11/2021,149.2,149.2,147.05,147.9,43,USD,5.222798,702.498454,0.823365,224.580314,30207.43352,35.404695
5/12/2021,147.65,147.65,147.65,145.75,1,USD,5.304598,707.402842,0.827925,5.304598,707.402842,0.827925
5/13/2021,145.78,147.88,143.88,145.65,0,USD,5.309202,707.699682,0.82801,0,0,0
5/14/2021,146.6,147.75,144.73,144.25,0,USD,5.27195,699.803912,0.823423,0,0,0
5/17/2021,146,146,146,145,5,USD,5.273202,715.602905,0.822525,26.36601,3578.014525,4.112625
5/18/2021,147.15,147.15,147.15,151.8,1,USD,5.260904,712.406315,0.818185,5.260904,712.406315,0.818185
5/19/2021,152.8,153.3,149.25,150.95,16271,USD,5.309502,715.152774,0.821596,86390.90704,11636250.79,13368.18852
5/20/2021,151.15,153.65,150.4,150.95,14906,USD,5.282804,721.206157,0.817977,78745.47642,10750298.98,12192.76516
5/21/2021,150.35,152.9,148.5,150.1,11426,USD,5.366704,721.000361,0.821018,61319.9599,8238150.125,9380.951668
5/24/2021,149.6,150.45,147.45,149,11455,USD,5.320402,729.801949,0.818698,60945.20491,8359881.326,9378.18559
5/25/2021,150.5,152,148.9,150.5,15427,USD,5.332203,734.000224,0.816453,82259.89568,11323421.46,12595.42043
5/26/2021,150.4,156.75,150.15,155.7,22600,USD,5.311974,729.999988,0.820202,120050.6124,16497999.73,18536.5652
5/27/2021,156.55,157.25,154.55,155.35,18912,USD,5.2397,724.700507,0.820205,99093.2064,13705535.99,15511.71696
5/28/2021,156.35,163.15,156.35,162.35,30128,USD,5.22635,724.503912,0.820176,157459.4728,21827853.86,24710.26253
6/1/2021,162,166.75,159.3,161.05,32562,USD,5.151297,728.498862,0.818495,167736.5329,23721379.94,26651.83419
6/2/2021,161.7,165.35,160.3,161.15,18946,USD,5.076003,718.510938,0.818967,96169.95284,13612908.23,15516.14878
6/3/2021,160.9,162.1,156.1,157.6,25907,USD,5.077803,718.999895,0.8243,131550.6423,18627130.28,21355.1401
6/4/2021,157.85,162,155.2,161.65,26824,USD,5.048788,718.303912,0.821878,135428.6893,19267784.14,22046.05547
6/7/2021,161.8,163.6,158.9,160.15,31178,USD,5.046901,716.398901,0.820295,157352.2794,22335884.94,25575.15751
6/8/2021,160.3,161.95,157.2,157.7,30120,USD,5.036299,717.698449,0.821465,151693.3259,21617077.28,24742.5258
6/9/2021,157.7,159.6,155.85,157.2,27098,USD,5.062999,719.896617,0.821199,137197.1469,19507758.53,22252.8505
6/10/2021,158.05,159.3,156.65,158.7,34667,USD,5.056007,719.809134,0.821545,175276.5947,24953623.25,28480.50052
6/11/2021,159.6,160.7,157.2,157.45,32759,USD,5.116296,722.000361,0.825866,167604.7407,23652009.83,27054.54429
6/14/2021,156.6,156.6,151.55,154.1,25267,USD,5.060299,719.400677,0.8249,127858.5748,18177096.91,20842.7483
6/15/2021,154.3,154.75,150.75,151.2,19013,USD,5.045398,727.097197,0.824701,95928.15217,13824299.01,15680.04011
6/16/2021,151.8,154.3,151.3,153.35,11288,USD,5.055798,730.202795,0.833765,57069.84782,8242529.15,9411.53932
6/17/2021,152.55,152.65,148.8,149.55,9829,USD,5.008906,738.499968,0.839298,49232.53707,7258716.185,8249.460042
6/18/2021,149.65,151,147.05,149.9,10929,USD,5.09015,748.603912,0.842922,55630.24935,8181492.154,9212.294538
6/21/2021,149.05,153.95,147.1,152.35,5284,USD,5.0144,747.597576,0.839485,26496.0896,3950305.592,4435.83874
6/22/2021,153.7,153.85,150.25,151.25,309,USD,4.958903,741.399865,0.837598,1532.301027,229092.5583,258.817782
6/23/2021,152.15,152.6,151.9,153.15,157,USD,4.966701,736.197455,0.838265,779.772057,115583.0004,131.607605
6/24/2021,152.25,153.4,151.5,152.4,61,USD,4.914197,734.000234,0.838325,299.766017,44774.01427,51.137825
6/25/2021,154.75,157.3,154.75,157.25,63,USD,4.934504,733.203912,0.837696,310.873752,46191.84646,52.774848
6/28/2021,158.5,163.2,157.7,162.25,39,USD,4.926302,735.000156,0.838396,192.125778,28665.00608,32.697444
6/29/2021,162.7,162.75,159.5,159.7,37,USD,4.956796,727.724019,0.840302,183.401452,26925.7887,31.091174
6/30/2021,158.4,159,158.05,159.35,36,USD,4.970702,732.301353,0.843498,178.945272,26362.84871,30.365928
7/1/2021,162.1,162.1,154,156,37,USD,5.048479,740.49797,0.844181,186.793723,27398.42489,31.234697
7/2/2021,154.65,154.65,153.75,152.55,7,USD,5.06108,735.650396,0.842826,35.42756,5149.552772,5.899782
7/6/2021,153.25,153.25,149.35,147.9,30,USD,5.196994,747.940296,0.845855,155.90982,22438.20888,25.37565
7/7/2021,148.72,152.3,148.72,149.75,0,USD,5.232301,749.091965,0.847945,0,0,0
7/8/2021,149.3,149.3,149.3,152.05,2,USD,5.2595,753.385453,0.844095,10.519,1506.770906,1.68819
7/9/2021,149.6,150.8,149.6,151.3,3,USD,5.259404,748.750396,0.84191,15.778212,2246.251188,2.52573
7/12/2021,153.4,153.85,153.4,153.85,23,USD,5.174101,743.690177,0.842955,119.004323,17104.87407,19.387965
7/13/2021,152.2,152.2,152.1,152.1,5,USD,5.164098,749.719961,0.849285,25.82049,3748.599805,4.246425
7/14/2021,154.55,154.55,152.9,156.45,4,USD,5.071403,745.130136,0.845095,20.285612,2980.520544,3.38038
7/15/2021,155.9,157.75,155.9,156.9,35,USD,5.1115,756.949954,0.846603,178.9025,26493.24839,29.631105
7/16/2021,157.72,161.97,157.72,161.2,0,USD,5.11545,757.803912,0.84698,0,0,0
7/19/2021,159.5,159.5,155.6,155.25,5,USD,5.252398,760.250116,0.847963,26.26199,3801.25058,4.239815
7/20/2021,160.9,168.35,160.43,165.65,0,USD,5.220993,758.250242,0.848797,0,0,0
7/21/2021,167.1,177.9,166.55,176,34757,USD,5.188803,752.710014,0.848005,180347.2259,26161941.96,29474.10979
7/22/2021,180,195.5,180,193.65,44986,USD,5.2012,753.879959,0.849365,233981.1832,33914043.84,38209.53389
7/23/2021,205.1,209.5,187.2,189,41105,USD,5.200804,762.210396,0.849524,213779.0484,31330658.33,34919.68402
7/26/2021,199.5,215.2,199,207.8,37319,USD,5.176898,760.169622,0.846978,193196.6565,28368770.12,31608.37198
7/27/2021,206.3,209.6,199.55,201.75,27477,USD,5.169596,767.959672,0.845959,142044.9893,21101227.91,23244.41544
7/28/2021,204.05,205.35,195.2,200.45,28234,USD,5.116302,761.90203,0.844125,144453.6707,21511541.92,23833.02525
7/29/2021,201.8,203.5,190.25,196.5,29964,USD,5.081902,760.280016,0.841055,152274.1115,22781030.4,25201.37202
7/30/2021,200,201.75,178.6,179.55,31471,USD,5.208867,756.650396,0.842641,163928.2534,23812544.61,26518.75491
8/2/2021,179.35,179.35,171.6,172.8,37342,USD,5.1761,768.449904,0.842215,193285.9262,28695456.32,31449.99253
8/3/2021,172.8,177.7,172.05,174.85,18664,USD,5.1983,775.798106,0.842475,97021.0712,14479495.85,15723.9534
8/4/2021,176.25,178.65,173.9,175.65,18865,USD,5.169703,774.340383,0.844802,97526.4471,14607931.33,15937.18973
8/5/2021,175.65,177.65,173.3,176.9,17207,USD,5.2467,777.989654,0.845095,90279.9669,13386867.98,14541.54967
8/6/2021,177.8,177.8,173.55,176,21241,USD,5.233504,788.250396,0.850109,111164.8585,16743226.66,18057.16527
8/9/2021,174.8,180.6,172.45,179.35,22411,USD,5.233298,785.649902,0.851995,117283.4415,17607199.95,19094.05994
8/10/2021,179.5,182.25,177.55,182,29061,USD,5.190101,779.000233,0.853305,150829.5252,22638525.77,24797.8966
8/11/2021,181,185.3,179.8,183.85,29470,USD,5.219703,771.409997,0.851701,153824.6474,22733452.61,25099.62847
8/12/2021,184.7,186.9,182.85,186.55,39088,USD,5.253705,774.808204,0.852045,205356.821,30285703.08,33304.73496
8/13/2021,185.95,187.35,181.2,182.75,24800,USD,5.249041,775.990396,0.847716,130176.2168,19244561.82,21023.3568
8/16/2021,181.95,186.25,179.75,183.2,15358,USD,5.261196,786.769811,0.849002,80801.44817,12083210.76,13038.97272
8/17/2021,184.2,184.25,178.3,178.95,15802,USD,5.295702,789.970099,0.854007,83682.683,12483107.5,13495.01861
8/18/2021,178.65,181.15,177.6,179.7,8908,USD,5.3801,787.710361,0.854416,47925.9308,7016923.896,7611.137728
8/19/2021,179.15,179.15,175.2,178.2,13006,USD,5.415599,786.509781,0.856499,70435.28059,10229346.21,11139.62599
8/20/2021,178.3,179.7,175.05,178.25,15450,USD,5.380433,786.630396,0.85492,83127.68985,12153439.62,13208.514
8/23/2021,177.45,180.45,177.2,179.95,272,USD,5.381401,784.380322,0.851485,1463.741072,213351.4476,231.60392
8/24/2021,180.2,184.25,180.2,183.3,41,USD,5.246599,782.5695,0.850798,215.110559,32085.3495,34.882718
8/25/2021,185.35,185.35,183.9,184.05,40,USD,5.212965,783.970077,0.849485,208.5186,31358.80308,33.9794
8/26/2021,184,184.9,184,185.65,14,USD,5.253298,786.909861,0.850704,73.546172,11016.73805,11.909856
8/27/2021,186.05,189.6,186.05,189.5,20,USD,5.205041,783.203912,0.847651,104.10082,15664.07824,16.95302
8/30/2021,190.55,196.5,190.55,197.4,26,USD,5.184602,782.720066,0.847705,134.799652,20350.72172,22.04033
8/31/2021,193.15,193.2,193.15,193.45,3,USD,5.150605,775.849932,0.846775,15.451815,2327.549796,2.540325
9/1/2021,195.3,195.3,195.3,193.2,3,USD,5.186099,771.310112,0.844598,15.558297,2313.930336,2.533794
9/2/2021,195,199.7,192.93,191.9,0,USD,5.183301,769.32949,0.842098,0,0,0
9/3/2021,190.7,190.85,190.7,190.55,3,USD,5.191226,767.050396,0.841818,15.573678,2301.151188,2.525454
9/7/2021,196.7,197.35,192.38,191.5,0,USD,5.170299,780.779763,0.844274,0,0,0
9/8/2021,194.4,196.72,188.08,187.75,0,USD,5.322098,787.679582,0.846135,0,0,0
9/9/2021,185.5,185.5,185.5,185,2,USD,5.197995,793.396211,0.8457,10.39599,1586.792422,1.6914
9/10/2021,187.8,189.18,185.8,185.6,0,USD,5.246041,788.460396,0.846403,0,0,0
9/13/2021,187.18,188.45,185.35,184.35,0,USD,5.214497,785.060269,0.846776,0,0,0
9/14/2021,186.62,187.82,182.53,183,0,USD,5.2404,783.760022,0.847198,0,0,0
9/15/2021,188,188,188,187,4,USD,5.2236,778.049811,0.846131,20.8944,3112.199244,3.384524
9/16/2021,185.55,185.6,185.55,187.8,4,USD,5.260099,783.630031,0.849982,21.040396,3134.520124,3.399928
9/17/2021,185.6,188.15,185.6,187.3,3,USD,5.289104,784.510396,0.85286,15.867312,2353.531188,2.55858
9/20/2021,184.6,186,182.08,183.5,0,USD,5.324405,788.999833,0.852685,0,0,0
9/21/2021,183.05,185.55,182.35,183.35,14465,USD,5.270397,786.049864,0.853055,76236.29261,11370211.28,12339.44058
9/22/2021,183.9,187.5,183.9,184.85,12317,USD,5.289201,787.592847,0.855665,65147.08872,9700781.096,10539.22581
9/23/2021,185.35,191,185.25,190.6,16986,USD,5.303403,785.390219,0.851805,90083.60336,13340638.26,14468.75973
9/24/2021,191.05,195.3,190.6,194.35,17232,USD,5.335104,792.830396,0.853202,91934.51213,13662053.38,14702.37686
9/27/2021,193.6,195.55,191.95,193.65,11580,USD,5.391897,793.462788,0.855015,62438.16726,9188299.085,9901.0737
9/28/2021,194.05,199,192.5,198.6,16727,USD,5.428902,802.669869,0.855799,90809.24375,13426258.9,14314.94987
9/29/2021,198.45,199.45,193.25,193.4,14720,USD,5.415801,809.999771,0.861799,79720.59072,11923196.63,12685.68128
9/30/2021,194.1,196.45,193.5,194,15777,USD,5.443197,810.830277,0.863995,85877.31907,12792469.28,13631.24911
10/1/2021,194,205.55,192.95,204.05,27895,USD,5.366104,803.260396,0.862404,149687.4711,22406948.75,24056.75958
10/4/2021,201,206.85,199.65,200.35,20398,USD,5.454603,805.860123,0.860815,111262.992,16437934.79,17558.90437
10/5/2021,200.55,201.15,191.3,191.9,26153,USD,5.477403,811.198835,0.862365,143250.5207,21215283.13,22553.43185
